,telegram_id,username,is_banned,excluded_from_airdrop
42540,556545895,xidangdu,1,0
42541,556546209,yuanaolai,1,0
42543,556549428,cenquexia2,1,0
42545,556550164,,1,0
42547,556553502,,1,0
42549,556554948,ClarkColeridge,1,0
42550,556556970,,1,0
42551,556557222,,1,0
42552,556559114,qvcuiquvzk,1,0
42563,556574188,christina2peterson,1,0
42567,556579114,,1,0
42568,556579530,qunzihxcsv,1,0
42570,556580052,qumyztjcpe,1,0
42571,556581069,jingbidi98,1,0
42572,556581708,goufanjiao,1,0
42573,556582139,,1,0
42574,556582272,lufenci,1,0
42575,556582632,ReginaLandon,1,0
42576,556582637,,1,0
42580,556587601,ModestyAldington,1,0
42583,556589560,shishaoci,1,0
42584,556589769,,1,0
42585,556591068,heanxing3,1,0
42588,556591794,,1,0
42589,556592464,zskuol27,1,0
42591,556593340,yuduqiao5,1,0
42595,556595407,,1,0
42596,556596960,tanbuyou6,1,0
42601,556603398,miliao,1,0
42604,556605287,serfedotov,1,0
42606,556605793,heather4cianciola,1,0
42610,556608079,,1,0
42612,556609092,guojiaonao3,1,0
42613,556609188,roselyn1bayas,1,0
42615,556609547,ejik_ejik,1,0
42616,556613154,banbojing8,1,0
42619,556618317,ruzhongxi0,1,0
42623,556625373,ArcherSheridan,1,0
42627,556629722,,1,0
42632,556633280,,1,0
42633,556633298,quozvgdcgq,1,0
42634,556633514,edkahdzj,1,0
42637,556637136,JulieToland,1,0
42638,556640100,,1,0
42642,556645198,vuongvietkhoa,1,0
42645,556647868,,1,0
42646,556648543,qtsnkrxvjh,1,0
42647,556649100,zhaozhejia,1,0
42650,556650201,,1,0
42652,556652568,,1,0
42656,556656934,mada08,1,0
42658,556658469,shanluzhi,1,0
42659,556658589,xianghuanxi01,1,0
42662,556664473,,1,0
42663,556665323,marty2mohr,1,0
42664,556665846,,1,0
42671,556669823,kongbianzhang79,1,0
42677,556673576,Mina09988,1,0
42678,556674471,songzongping,1,0
42681,556677202,xiaohuihan88,1,0
42682,556678417,,1,0
42684,556679596,lehung3979,1,0
42686,556683362,qsufaqrott,1,0
42688,556683554,,1,0
42689,556683883,nick7abrol,1,0
42691,556685581,qieyuntun,1,0
42693,556688020,andrew6suk,1,0
42694,556688404,,1,0
42695,556689428,JuliaChapman,1,0
42696,556691417,,1,0
42698,556693909,,1,0
42700,556694941,,1,0
42701,556695296,rongyunluan21,1,0
42702,556695470,ChanningBeard,1,0
42704,556696190,,1,0
42705,556696855,adamcapricom002,1,0
42706,556698995,qumqwlespe,1,0
42708,556704572,,1,0
42709,556706119,,1,0
42710,556706604,,1,0
42712,556707988,gouyongtong,1,0
42713,556710814,,1,0
42714,556710904,qvbmyuxcpz,1,0
42718,556716315,,1,0
42720,556720561,,1,0
42721,556722309,OdeliaHazlitt,1,0
42724,556725167,sisoutui,1,0
42727,556732326,baimeishi,1,0
42728,556732698,,1,0
42729,556732731,puzhuoju7,1,0
42731,556735310,,1,0
42732,556736240,,1,0
42735,556737598,hokhanhchi,1,0
42736,556737696,liangluanfen,1,0
42743,556746613,qssisbhnju,1,0
42744,556746751,,1,0
42745,556747641,,1,0
42746,556751368,thithienmy,1,0
42748,556752617,touchunan0,1,0
42749,556753239,qiaojiduan43,1,0
42750,556754506,beimeijiu,1,0
42753,556758809,,1,0
42759,556774937,xiexiatui,1,0
42760,556777513,caohuudat,1,0
42762,556778067,,1,0
42765,556780339,sergey_borshch,1,0
42768,556783614,JustineCarr861,1,0
42769,556783748,trananhdung783632,1,0
42770,556783748,trananhdung783632,1,0
42772,556785296,kuaizhichui35,1,0
42773,556785318,votran249,1,0
42774,556786390,,1,0
42775,556786748,wubeiji3,1,0
42776,556792669,,1,0
42779,556795996,stephan5johnson,1,0
42780,556796009,,1,0
42781,556796734,ngodieulinh,1,0
42783,556801246,,1,0
42784,556803533,h2e7vcbm,1,0
42785,556803636,kasey5swain,1,0
42787,556806506,,1,0
42788,556807593,,1,0
42789,556809124,quozvqukjo,1,0
42793,556810608,qwaxryvnlq,1,0
42794,556810683,edward4henry,1,0
42802,556817131,,1,0
42804,556818477,qwaxobgzyu,1,0
42807,556820326,,1,0
42809,556821862,,1,0
42811,556822969,wengdaodui7,1,0
42819,556836440,BaronTimothy,1,0
42821,556837318,luzhiyi4,1,0
42825,556839979,NortonAnderson,1,0
42826,556840839,,1,0
42828,556843258,DouglasSapir,1,0
42829,556844579,shenxiayun46,1,0
42839,556861275,CandiceRomeo,1,0
42841,556861825,niyunxian5,1,0
42843,556862658,,1,0
42844,556862666,lanyiya9,1,0
42845,556863074,qianshizai,1,0
42846,556863551,yunshimo,1,0
42847,556864548,pinglujiu,1,0
42855,556878734,quigbpiveu,1,0
42857,556879675,,1,0
42859,556880588,MortonTed,1,0
42861,556881358,qujgykjenw,1,0
42863,556885104,,1,0
42865,556885882,muhlisarifin,1,0
42866,556886142,,1,0
42868,556888720,qtrpzhcrbv,1,0
42869,556889560,xwu2jio3,1,0
42871,556891765,qumyzuttah,1,0
42873,556892596,,1,0
42876,556899761,,1,0
42879,556901311,hanquemao94,1,0
42884,556906495,zhanzhankang,1,0
42885,556906660,longjiduan8,1,0
42887,556909902,kongyonglun,1,0
42893,556915735,SunnyNguyen1816,1,0
42896,556918669,helantuo15,1,0
42898,556919882,,1,0
42902,556935649,,1,0
42904,556935805,,1,0
42907,556938955,,1,0
42908,556939068,,1,0
42909,556939232,quozwhebkw,1,0
42911,556942757,tranhoangkhoi,1,0
42914,556946576,,1,0
42915,556948277,phonhatthinh,1,0
42916,556948366,douyaoyi3,1,0
42919,556954160,jmvjl3vq,1,0
42923,556959768,KennethAdams913,1,0
42925,556959923,suxingshou0,1,0
42926,556960369,,1,0
42935,556968980,,1,0
42936,556971800,FlandezMyra,1,0
42938,556974265,damian8smith,1,0
42939,556974643,HaroldNoah,1,0
42940,556974950,,1,0
42941,556976233,,1,0
42942,556976399,joesy_o,1,0
42943,556976795,,1,0
42944,556977108,nelson8james,1,0
42947,556980767,dengchekan,1,0
42951,556986774,hanyawei9,1,0
42956,556989420,wenpudi3,1,0
42957,556989683,jiangqinjia39,1,0
42959,556992020,,1,0
42960,556993171,shixiangao,1,0
42964,556995042,Dzyasser,1,0
42966,556996177,,1,0
42967,556999356,,1,0
42970,557002640,jiafeiyue26,1,0
42971,557004254,shuleimu77,1,0
42972,557004578,quhezajtfm,1,0
42976,557009216,yinqianzhi,1,0
42977,557009588,VictoriaElizabeth,1,0
42980,557010445,,1,0
42981,557011832,MonaTemple,1,0
42982,557012277,elizabeth7davis,1,0
42983,557013007,,1,0
42985,557015348,sk543479,1,0
42986,557015687,brent2dumesnil,1,0
42991,557018785,kerry7shah,1,0
42992,557020227,zijiawei,1,0
42993,557025014,detuotui,1,0
42994,557025264,qumownhevm,1,0
42996,557026028,,1,0
42997,557026099,,1,0
42999,557026501,,1,0
43001,557027008,HaNgocBan,1,0
43003,557027678,,1,0
43004,557027999,,1,0
43010,557038416,,1,0
43011,557039215,bsx106o2iwx0p,1,0
43012,557040510,EvangelineTruman,1,0
43014,557041739,,1,0
43019,557045646,qtrpxsxxfk,1,0
43027,557051959,AlbertPollitt,1,0
43028,557053343,,1,0
43029,557053786,,1,0
43030,557056828,,1,0
43033,557058415,qwaxrblxtj,1,0
43034,557059130,qizhihuan80,1,0
43036,557060464,yinfentong61,1,0
43037,557060571,jiufangba,1,0
43039,557062305,,1,0
43040,557063243,EdwiinWells,1,0
43042,557063636,xingsongdi,1,0
43047,557067795,,1,0
43048,557069348,weishanbi,1,0
43052,557071570,edda3lubrano,1,0
43057,557076280,,1,0
43058,557078558,VivienSonmerfield,1,0
43061,557083834,qvbtudrqlh,1,0
43063,557085276,quovijlajs,1,0
43064,557086587,qumqwjjunv,1,0
43065,557087165,lifuyang,1,0
43069,557090678,patsy3chapman,1,0
43070,557094561,fupuqian5,1,0
43071,557094818,qwaxomlare,1,0
43073,557095769,,1,0
43075,557099011,quzzfhtakj,1,0
43079,557102458,BeacherMilne,1,0
43082,557105680,neha54,1,0
43083,557105989,gongxiandu,1,0
43085,557107031,asqyrcz4,1,0
43088,557110068,qfggnsul,1,0
43089,557112084,,1,0
43090,557112936,,1,0
43091,557114237,jitubi4,1,0
43092,557115062,MortonDarwin,1,0
43094,557117178,mhtdkb5h51u2ap,1,0
43095,557118792,,1,0
43098,557120598,,1,0
43099,557122777,zhonghezhan,1,0
43101,557123348,,1,0
43105,557126097,,1,0
43106,557126522,QuintionMartha,1,0
43110,557131357,Pejuangairdrop07,1,0
43113,557135042,,1,0
43114,557136608,tommeoden,1,0
43120,557150074,ayekelek,1,0
43121,557150407,,1,0
43124,557152551,tuqiangrong,1,0
43126,557153337,MyrnaJoseph11,1,0
43127,557154303,quozuziphl,1,0
43128,557154414,TammyHart,1,0
43129,557154700,laoguatang28,1,0
43130,557157026,chaobeishao97,1,0
43132,557158641,ida2liddy,1,0
43135,557161611,qtrjhvxgmr,1,0
43137,557165524,,1,0
43138,557166062,qusshgtxmx,1,0
43139,557166166,quovhxjjsi,1,0
43141,557170713,quptegfirb,1,0
43142,557173207,,1,0
43143,557174242,,1,0
43145,557176245,yubaishuo,1,0
43146,557176722,,1,0
43147,557177102,JoanneTony,1,0
43149,557178045,kongxilan5,1,0
43150,557178757,,1,0
43151,557178968,IdaJack,1,0
43153,557181071,,1,0
43155,557183447,pantounan,1,0
43157,557183982,buwengmei,1,0
43164,557191326,geouben45,1,0
43166,557195620,SeregaAirdrop,1,0
43167,557197105,ZeroRaglan,1,0
43169,557198615,,1,0
43170,557200498,HarryHarvey,1,0
43171,557200656,david3sisson,1,0
43172,557202361,bichloan980,1,0
43173,557202435,qujhhsflix,1,0
43175,557204120,,1,0
43178,557209215,,1,0
43181,557213095,haoyongdang,1,0
43182,557213257,,1,0
43183,557214986,qiaogangai2,1,0
43186,557220450,christopher9hopkins,1,0
43187,557222134,,1,0
43188,557223044,amandawilliams368,1,0
43190,557226105,OmarBulwer,1,0
43198,557236613,qumqwkvasg,1,0
43199,557237289,,1,0
43200,557237482,jipanyi84,1,0
43202,557239774,,1,0
43203,557242239,chanyouji,1,0
43205,557246520,,1,0
43210,557250529,phunganhtho,1,0
43213,557253553,alexxxxx711,1,0
43215,557254914,specialkhives,1,0
43217,557255183,qtsnkisyxk,1,0
43220,557259258,pishaohao76,1,0
43221,557260042,shilangshi87,1,0
43222,557260657,,1,0
43224,557264787,,1,0
43225,557266307,,1,0
43229,557268914,qupteqwbar,1,0
43233,557272076,TabBarrie,1,0
43235,557273146,VG1900,1,0
43239,557276907,daonhien9,1,0
43240,557277700,qvdvjjmduo,1,0
43241,557278031,moujianmei,1,0
43243,557281703,p61zq3cv,1,0
43244,557282237,MichaelWalsh,1,0
43245,557282864,,1,0
43247,557285435,kjyvcd3ttngzs,1,0
43248,557285537,shannon1farris,1,0
43249,557285559,qtsnoeozid,1,0
43250,557285849,quozvybibo,1,0
43251,557286991,,1,0
43252,557288849,,1,0
43254,557289829,,1,0
43256,557292238,qumqwlfqfd,1,0
43261,557301557,zhougangren1,1,0
43265,557310055,danlugai9,1,0
43268,557312076,tonyui444,1,0
43276,557326304,suqueshen,1,0
43277,557328877,lgq5xb27,1,0
43278,557329747,JerryVargas,1,0
43280,557331270,qtslaaqxin,1,0
43287,557345942,,1,0
43288,557347088,richard4sefton,1,0
43290,557350508,ancanhtuan,1,0
43292,557351479,tuxiazong43,1,0
43294,557358195,qumovvuegt,1,0
43295,557358344,qvdtcazwlo,1,0
43296,557359486,anerita,1,0
43298,557360273,,1,0
43301,557363395,qtrwrwpmxq,1,0
43303,557363750,meicaituo,1,0
43309,557369851,quqvyiwoez,1,0
43310,557370435,,1,0
43311,557370496,xinliaotou,1,0
43317,557379404,robert3stephens,1,0
43318,557381610,yuetangjing3,1,0
43326,557389861,,1,0
43328,557392608,laojiaoyi,1,0
43330,557398128,dingyazhuo7,1,0
43334,557401535,huoshina9,1,0
43336,557403472,anderson3dunlap,1,0
43342,557414045,,1,0
43343,557415409,,1,0
43345,557416321,,1,0
43347,557419477,ouzhuizi,1,0
43348,557421496,luguapa32,1,0
43350,557423802,,1,0
43351,557425996,huynhminhdanh,1,0
43355,557430147,,1,0
43360,557438321,congmeisi,1,0
43364,557447331,,1,0
43366,557448172,,1,0
43367,557449550,makjukters,1,0
43368,557449626,,1,0
43369,557450439,gongzhongpai27,1,0
43370,557451630,Dendidoyok,1,0
43375,557460950,,1,0
43377,557464144,qtrpzodvfk,1,0
43379,557465714,,1,0
43381,557467618,shiyuanguan7,1,0
43384,557468673,zgbf1ubc,1,0
43385,557469196,jijingkan,1,0
43386,557469282,,1,0
43388,557473078,,1,0
43392,557475753,,1,0
43393,557476433,qtrqarctdn,1,0
43394,557477797,phillip8banks,1,0
43398,557481138,Utama13,1,0
43399,557482178,qumqwmnvra,1,0
43400,557484682,,1,0
43404,557492388,paanyan,1,0
43405,557493556,,1,0
43406,557495587,,1,0
43409,557497024,,1,0
43411,557502708,meiyishao,1,0
43413,557503295,,1,0
43414,557504007,menxinkang,1,0
43421,557508793,,1,0
43423,557511616,,1,0
43425,557511983,,1,0
43427,557513130,,1,0
43432,557518021,,1,0
43433,557518186,luis5healy,1,0
43434,557520423,qvbbhehmdq,1,0
43435,557521147,yuedaola7,1,0
43436,557521900,Viktanius,1,0
43442,557527409,ArmstrongCromwell,1,0
43443,557528486,,1,0
43445,557531267,yamisi,1,0
43447,557535019,MerleStevenson,1,0
43449,557541176,hantankong,1,0
43450,557542323,yuqianza62,1,0
43451,557543932,yafangci,1,0
43455,557547305,qumqvdvreo,1,0
43457,557549060,bafanche6,1,0
43460,557555307,yangusi7,1,0
43462,557558151,,1,0
43463,557559079,,1,0
43466,557563931,abufahad772009,1,0
43468,557567261,,1,0
43470,557570061,zhijiugu,1,0
43474,557576393,pfwuifq5,1,0
43475,557576480,bobby9purnell,1,0
43476,557581951,shajiubai,1,0
43480,557585577,elizabeth9coats,1,0
43482,557587200,,1,0
43485,557590577,,1,0
43488,557596066,,1,0
43491,557598283,TeresaCommons,1,0
43493,557599385,steven5hopf,1,0
43496,557602266,nanduxxx,1,0
43497,557602889,KhuyenmJLWua,1,0
43499,557605289,queyupin,1,0
43500,557605491,joshua3garces,1,0
43501,557607830,renweichui27,1,0
43504,557608819,qwazoelrkr,1,0
43506,557610001,,1,0
43507,557610179,tangzetong,1,0
43508,557611141,qiaohebeng90,1,0
43509,557611617,,1,0
43512,557613776,hangshanping08,1,0
43514,557615375,MaximAnatolev1,1,0
43516,557615522,phamtuongvy,1,0
43518,557618534,,1,0
43521,557622426,,1,0
43524,557624923,quhspsmsye,1,0
43525,557629486,kala8kelley,1,0
43531,557635294,brenda4garcia,1,0
43537,557641053,ChipCoi6688,1,0
43540,557646533,Aiminw,1,0
43541,557647053,,1,0
43543,557649637,pangjingzhi89,1,0
43548,557651667,annie9davis,1,0
43552,557654958,qvdtcbhtco,1,0
43554,557658768,robert8ibrahim,1,0
43556,557661523,longkouyong8,1,0
43560,557669803,mihailkopychko2,1,0
43561,557671768,conghaoyi,1,0
43564,557674417,VIETA09,1,0
43567,557678280,,1,0
43568,557678337,cengaoshi6,1,0
43569,557678379,richard2heitman,1,0
43573,557680921,,1,0
43575,557684150,,1,0
43576,557684553,,1,0
43577,557684726,QuinnWilde,1,0
43580,557687630,qibengle9,1,0
43581,557688923,yantanhuang,1,0
43582,557691205,,1,0
43584,557692648,quzzgystgj,1,0
43585,557694180,KarenBob,1,0
43590,557696812,RebeccaJohn,1,0
43594,557701772,Aksisasem,1,0
43595,557703790,yuepanyuan,1,0
43596,557704723,,1,0
43597,557704810,,1,0
43598,557705660,jessie7flynt,1,0
43600,557711669,liaorezhong,1,0
43601,557717193,FakhouryNafeesa,1,0
43602,557717489,convertcrthn,1,0
43606,557725086,,1,0
43608,557725833,,1,0
43613,557728860,tuojielei,1,0
43615,557730234,,1,0
43617,557732587,buianhkhai,1,0
43619,557733298,qumyzwpguy,1,0
43621,557734517,,1,0
43622,557734844,ucduyminh,1,0
43626,557739958,jiedangxi,1,0
43634,557750388,,1,0
43635,557751744,,1,0
43638,557753112,,1,0
43639,557753841,,1,0
43643,557755500,EileenJack95,1,0
43644,557756631,wuyongba3,1,0
43650,557769857,wibupsikopat,1,0
43655,557774145,,1,0
43656,557775413,cixianchun,1,0
43658,557777622,yuanbiancai,1,0
43660,557779336,wujiaoao,1,0
43663,557786377,duiche,1,0
43667,557800376,,1,0
43671,557804179,qiepangzi,1,0
43673,557805054,FlorenceOnions,1,0
43674,557806096,peuyenv81,1,0
43676,557807864,,1,0
43677,557810875,,1,0
43678,557812318,zhangfangji,1,0
43680,557814890,muzhuotuan,1,0
43684,557817942,GriseldaWatt02,1,0
43685,557823059,heidi3wood,1,0
43688,557824877,zixiao2002,1,0
43689,557826235,,1,0
43693,557829441,,1,0
43694,557829692,,1,0
43700,557833740,,1,0
43703,557836633,,1,0
43705,557837241,,1,0
43706,557837264,,1,0
43708,557838292,,1,0
43709,557840775,,1,0
43711,557845629,yafantu,1,0
43713,557849338,,1,0
43714,557849381,truongtruongnam,1,0
43717,557852378,quozvbsyud,1,0
43718,557852430,,1,0
43719,557852746,qumqwkbqyk,1,0
43720,557853272,linxianhua,1,0
43721,557854234,nhau6465,1,0
43722,557855816,,1,0
43723,557859441,shangliaoxin,1,0
43725,557860595,,1,0
43730,557866958,qvcjdlgfas,1,0
43731,557867913,guanchendu90,1,0
43733,557870201,lboombigl9999,1,0
43736,557872902,joyce9clement,1,0
43738,557875127,quzzgzdymo,1,0
43740,557876937,Sheegs4gold24,1,0
43742,557878009,,1,0
43743,557879318,qumqxmzbng,1,0
43745,557881065,,1,0
43746,557882880,,1,0
43747,557883042,,1,0
43749,557885473,,1,0
43751,557886856,george4vanalstyne,1,0
43755,557891349,hoquangdong,1,0
43756,557891394,,1,0
43757,557893238,cuobogan,1,0
43758,557893282,yezhanya9,1,0
43759,557893697,,1,0
43762,557901306,,1,0
43763,557901645,,1,0
43764,557903599,derek1anderson,1,0
43766,557905619,,1,0
43768,557908770,,1,0
43770,557910513,madgemichaelsve,1,0
43771,557910832,EmilyDewar,1,0
43773,557914805,CareyColeridge,1,0
43775,557917588,,1,0
43777,557922396,,1,0
43778,557923882,songzhixie7,1,0
43780,557926255,jizhuigu41,1,0
43785,557930023,,1,0
43786,557938395,quqvyarcya,1,0
43787,557938804,vogiahoa,1,0
43789,557939217,lacquangnhan,1,0
43791,557941044,robertsfrale,1,0
43792,557941745,d1bkuh85,1,0
43794,557942627,pumigou99,1,0
43795,557943198,kieubang61,1,0
43796,557943336,,1,0
43797,557943867,qvdtcaybfq,1,0
43798,557946039,,1,0
43799,557948251,pingbakao4,1,0
43802,557950933,qsufdolflr,1,0
43803,557950944,,1,0
43804,557952653,qtrkujzwlz,1,0
43807,557958988,LydiaSailsbury,1,0
43809,557961534,,1,0
43812,557966562,ruidumei44,1,0
43815,557972922,andersen813,1,0
43817,557973384,HannaMelnyk2,1,0
43819,557974680,fangnaigu,1,0
43820,557976018,Kolad38,1,0
43824,557978599,jishangan80,1,0
43825,557979225,chauthiendung,1,0
43830,557984481,quigamizqs,1,0
43832,557985622,kimtheduyet,1,0
43834,557988139,qtreiqinds,1,0
43836,557988496,quhsovwuwk,1,0
43839,557988949,miaojiaoo8,1,0
43845,557997051,carlos4lee,1,0
43846,557997567,,1,0
43847,557998249,qvbmvhfacy,1,0
43850,558003169,,1,0
43852,558006102,cuirengpan8,1,0
43854,558007101,fangaochen,1,0
43857,558010654,qwazocfodd,1,0
43858,558011019,,1,0
43859,558012816,LutherRalph,1,0
43863,558018594,quozwetkbn,1,0
43865,558020682,,1,0
43868,558025553,,1,0
43871,558026993,luokeci90,1,0
43872,558027484,,1,0
43873,558030343,,1,0
43877,558033586,qtreixgisc,1,0
43881,558037621,hrlrr8v0,1,0
43882,558038464,luyunke,1,0
43887,558044754,,1,0
43892,558048206,,1,0
43895,558055560,,1,0
43901,558066536,zhibojiao,1,0
43902,558068174,dxjdew0ovv1c5f,1,0
43903,558069287,,1,0
43905,558070617,ranhuaimo02,1,0
43907,558071902,tonghuangci64,1,0
43908,558074063,,1,0
43909,558074851,,1,0
43911,558077332,,1,0
43912,558077363,,1,0
43915,558083092,akihabara80,1,0
43923,558094371,,1,0
43924,558094547,EvangelineZangwill,1,0
43925,558095394,,1,0
43926,558096224,kerri2wilson,1,0
43927,558096534,jainpulkitrai,1,0
43928,558096909,rewgber4356345,1,0
43929,558097957,,1,0
43930,558100509,yucongbo9,1,0
43932,558101329,,1,0
43935,558104276,EarthaSpenser,1,0
43936,558105117,BarryMill,1,0
43938,558108049,guaguanfei,1,0
43939,558109114,tuliaozhuo7,1,0
43940,558109302,ClydeHearst,1,0
43942,558113914,qupteguejc,1,0
43943,558114065,qtsnlddrhp,1,0
43944,558114925,yueciyong,1,0
43947,558117128,naopozi,1,0
43950,558123153,Giorgianitis,1,0
43951,558123385,kkt0gkc6,1,0
43952,558123388,becky1baker,1,0
43953,558125562,qvbttwpwok,1,0
43959,558129228,,1,0
43960,558129411,pavlap,1,0
43961,558130222,paoqiangqiao,1,0
43962,558131290,QuentinTed,1,0
43964,558134428,zisiluan,1,0
43965,558135589,,1,0
43966,558136751,taoshuoye,1,0
43967,558137432,,1,0
43969,558141330,Aman40,1,0
43970,558142295,DerrickKelsen,1,0
43971,558147478,,1,0
43972,558148031,,1,0
43973,558148129,,1,0
43974,558148616,,1,0
43975,558151297,shixianduan0,1,0
43977,558155758,,1,0
43978,558159105,,1,0
43979,558159840,,1,0
43981,558161553,,1,0
43983,558166285,,1,0
43984,558167788,,1,0
43986,558170106,qwazocfvzu,1,0
43988,558170986,robert4weathersby,1,0
43990,558171988,qtsnofauhq,1,0
43992,558173541,,1,0
43993,558175490,BeverlyJulius,1,0
43995,558179446,,1,0
43997,558179808,eshaotuan9,1,0
43998,558182475,,1,0
43999,558182601,cangxianzi,1,0
44001,558183843,,1,0
44003,558186060,lahoucinee,1,0
44008,558190741,,1,0
44011,558191479,,1,0
44012,558191586,,1,0
44019,558197407,,1,0
44021,558198678,qtrhzhzoxz,1,0
44025,558201404,,1,0
44026,558201982,billy3crocker,1,0
44027,558203100,,1,0
44033,558207780,huatuiga1,1,0
44034,558208572,,1,0
44035,558209375,qwatrcpgca,1,0
44036,558209658,kuaidezhang2,1,0
44037,558209966,,1,0
44039,558210813,,1,0
44042,558213807,,1,0
44046,558222542,,1,0
44047,558225613,kuijiuju79,1,0
44049,558228030,pradeeps1,1,0
44050,558229168,,1,0
44051,558229438,AnnCarl,1,0
44052,558230096,quozvwewqy,1,0
44056,558233281,,1,0
44058,558234713,,1,0
44059,558237974,chenggantun98,1,0
44062,558243996,,1,0
44063,558244098,,1,0
44067,558247774,,1,0
44069,558251253,,1,0
44070,558252222,,1,0
44071,558252664,hemusha88,1,0
44072,558252952,p2bksfj0,1,0
44074,558253963,charles2vinck,1,0
44075,558254903,zijiujie,1,0
44076,558255100,quemaobei,1,0
44077,558255284,AmyGiles,1,0
44079,558258717,,1,0
44080,558261969,qumqutgeho,1,0
44083,558267564,,1,0
44084,558269054,sergejzaets1968,1,0
44086,558274040,luisvianna,1,0
44088,558275767,HazelField,1,0
44089,558276006,,1,0
44090,558276222,LuuLy93,1,0
44091,558277840,luonghongdiep,1,0
44097,558280364,qtskdbqcff,1,0
44099,558281287,,1,0
44100,558283831,,1,0
44101,558288409,quozwfcmfd,1,0
44105,558290648,zhugouwei67,1,0
44106,558290985,lethienanv,1,0
44109,558293508,,1,0
44110,558293756,frank3williams,1,0
44114,558295648,,1,0
44115,558297133,,1,0
44116,558297476,,1,0
44119,558303947,viet87,1,0
44120,558304200,,1,0
44121,558304770,dongluzhuo2,1,0
44125,558307804,,1,0
44126,558309479,Gogetom35,1,0
44129,558313826,,1,0
44130,558315584,siqiangshi,1,0
44134,558324125,dimasmilanov,1,0
44136,558326559,chinguyennn,1,0
44139,558330442,quohgcjqwj,1,0
44145,558335998,vickie4johnson,1,0
44147,558336549,MonicaHamilton,1,0
44148,558337131,qiunuohe85,1,0
44151,558345146,yangchuizi65,1,0
44152,558345614,,1,0
44153,558346044,quzzhidyzz,1,0
44154,558346173,,1,0
44157,558346998,,1,0
44160,558350849,zubbyilu,1,0
44161,558351548,,1,0
44163,558352969,,1,0
44167,558356054,qvcuisclrz,1,0
44168,558356571,quozvyeqqt,1,0
44170,558358558,panpanei,1,0
